fecha_origen,fecha_objetivo,horizonte_dias,dataset,modelo,real_CFM,predicho_CFM,persistencia_CFM,error_CFM,error_absoluto_CFM,conjunto,media_7d_CFM,fuente
2022-11-05,2022-11-20,15,Estabilidad,Regresión lineal,83.8,94.01206215710467,105.1,-10.212062157104668,10.212062157104668,Prueba,112.88571428571427,LABS diario
2022-11-06,2022-11-21,15,Estabilidad,Regresión lineal,98.8,88.90962388919662,3.8,9.890376110803373,9.890376110803373,Prueba,103.54285714285713,LABS diario
2022-11-07,2022-11-22,15,Estabilidad,Regresión lineal,131.8,100.08415875506674,92.8,31.715841244933273,31.715841244933273,Prueba,104.8,LABS diario
2022-11-08,2022-11-23,15,Estabilidad,Regresión lineal,142.7,113.97093885043587,134.0,28.729061149564117,28.729061149564117,Prueba,108.48571428571428,LABS diario
2022-11-09,2022-11-24,15,Estabilidad,Regresión lineal,98.2,133.21584585704304,178.0,-35.01584585704303,35.01584585704303,Prueba,114.75714285714285,LABS diario
2022-11-10,2022-11-25,15,Estabilidad,Regresión lineal,78.6,89.60250416498045,183.5,-11.00250416498045,11.00250416498045,Prueba,119.75714285714285,LABS diario
2022-11-11,2022-11-26,15,Estabilidad,Regresión lineal,66.9,77.87398849774124,127.4,-10.973988497741232,10.973988497741232,Prueba,117.8,LABS diario
2022-11-12,2022-11-27,15,Estabilidad,Regresión lineal,45.5,71.0772782935421,93.4,-25.577278293542093,25.577278293542093,Prueba,116.12857142857142,LABS diario
2022-11-13,2022-11-28,15,Estabilidad,Regresión lineal,74.6,83.07745357938819,77.0,-8.477453579388197,8.477453579388197,Prueba,126.58571428571429,LABS diario
2022-11-14,2022-11-29,15,Estabilidad,Regresión lineal,77.5,97.50443230760843,75.4,-20.004432307608425,20.004432307608425,Prueba,124.10000000000001,LABS diario
2022-11-15,2022-11-30,15,Estabilidad,Regresión lineal,50.9,101.63457761259666,72.7,-50.73457761259666,50.73457761259666,Prueba,115.34285714285714,LABS diario
2022-11-16,2022-12-01,15,Estabilidad,Regresión lineal,67.1,124.66439968226973,113.6,-57.56439968226974,57.56439968226974,Prueba,106.14285714285714,LABS diario
2022-11-17,2022-12-02,15,Estabilidad,Regresión lineal,110.9,106.40527942900778,115.7,4.494720570992229,4.494720570992229,Prueba,96.45714285714287,LABS diario
2022-11-18,2022-12-03,15,Estabilidad,Regresión lineal,111.6,127.72589953580511,151.8,-16.125899535805118,16.125899535805118,Prueba,99.94285714285715,LABS diario
2022-11-19,2022-12-04,15,Estabilidad,Regresión lineal,103.5,85.50695174239688,95.3,17.99304825760312,17.99304825760312,Prueba,100.21428571428571,LABS diario
2022-11-20,2022-12-05,15,Estabilidad,Regresión lineal,106.0,71.49016329613428,83.8,34.509836703865716,34.509836703865716,Prueba,101.1857142857143,LABS diario
2022-11-21,2022-12-06,15,Estabilidad,Regresión lineal,135.4,97.99951668291341,98.8,37.4004833170866,37.4004833170866,Prueba,104.52857142857144,LABS diario
2022-11-22,2022-12-07,15,Estabilidad,Regresión lineal,198.1,113.79970505422548,131.8,84.30029494577451,84.30029494577451,Prueba,112.97142857142856,LABS diario
2022-11-23,2022-12-08,15,Estabilidad,Regresión lineal,216.9,107.27048639861583,142.7,109.62951360138418,109.62951360138418,Prueba,117.12857142857142,LABS diario
2022-11-24,2022-12-09,15,Estabilidad,Regresión lineal,211.9,81.61561498979859,98.2,130.28438501020142,130.28438501020142,Prueba,114.62857142857145,LABS diario
2022-11-25,2022-12-10,15,Estabilidad,Regresión lineal,173.6,78.0920733948509,78.6,95.5079266051491,95.5079266051491,Prueba,104.17142857142856,LABS diario
2022-11-26,2022-12-11,15,Estabilidad,Regresión lineal,143.8,93.39348724884621,66.9,50.4065127511538,50.4065127511538,Prueba,100.11428571428573,LABS diario
2022-11-27,2022-12-12,15,Estabilidad,Regresión lineal,111.3,86.37037249965128,45.5,24.929627500348715,24.929627500348715,Prueba,94.64285714285714,LABS diario
2022-11-28,2022-12-13,15,Estabilidad,Regresión lineal,118.4,100.01052495232815,74.6,18.38947504767185,18.38947504767185,Prueba,91.18571428571428,LABS diario
2022-11-29,2022-12-14,15,Estabilidad,Regresión lineal,146.7,111.43104836660815,77.5,35.268951633391836,35.268951633391836,Prueba,83.42857142857143,LABS diario
2022-11-30,2022-12-15,15,Estabilidad,Regresión lineal,120.2,99.78310230515238,50.9,20.41689769484762,20.41689769484762,Prueba,70.31428571428572,LABS diario
2022-12-01,2022-12-16,15,Estabilidad,Regresión lineal,114.1,85.6497289912161,67.1,28.4502710087839,28.4502710087839,Prueba,65.87142857142858,LABS diario
2022-12-02,2022-12-17,15,Estabilidad,Regresión lineal,86.2,104.48610142105103,110.9,-18.28610142105103,18.28610142105103,Prueba,70.48571428571428,LABS diario
2022-12-03,2022-12-18,15,Estabilidad,Regresión lineal,74.2,96.47557911009216,111.6,-22.275579110092153,22.275579110092153,Prueba,76.87142857142858,LABS diario
2022-12-04,2022-12-19,15,Estabilidad,Regresión lineal,92.0,83.37698172674845,103.5,8.623018273251546,8.623018273251546,Prueba,85.15714285714286,LABS diario
2022-12-05,2022-12-20,15,Estabilidad,Regresión lineal,131.1,88.86906928403887,106.0,42.23093071596112,42.23093071596112,Prueba,89.64285714285714,LABS diario
2022-12-06,2022-12-21,15,Estabilidad,Regresión lineal,202.1,101.14106254172944,135.4,100.95893745827055,100.95893745827055,Prueba,97.91428571428571,LABS diario
2022-12-07,2022-12-22,15,Estabilidad,Regresión lineal,197.7,109.05616346252876,198.1,88.64383653747123,88.64383653747123,Prueba,118.94285714285715,LABS diario
2022-12-08,2022-12-23,15,Estabilidad,Regresión lineal,123.1,91.44937019536899,216.9,31.65062980463101,31.65062980463101,Prueba,140.34285714285713,LABS diario
2022-12-09,2022-12-24,15,Estabilidad,Regresión lineal,87.1,77.3471945854031,211.9,9.752805414596892,9.752805414596892,Prueba,154.77142857142857,LABS diario
2022-12-10,2022-12-25,15,Estabilidad,Regresión lineal,57.1,58.565980349669616,173.6,-1.4659803496696142,1.4659803496696142,Prueba,163.62857142857143,LABS diario
2022-12-11,2022-12-26,15,Estabilidad,Regresión lineal,43.5,71.22522888223925,143.8,-27.72522888223925,27.72522888223925,Prueba,169.3857142857143,LABS diario
2022-12-12,2022-12-27,15,Estabilidad,Regresión lineal,111.8,82.71172303277808,111.3,29.088276967221915,29.088276967221915,Prueba,170.14285714285714,LABS diario
2022-12-13,2022-12-28,15,Estabilidad,Regresión lineal,220.2,101.97180070268222,118.4,118.22819929731777,118.22819929731777,Prueba,167.71428571428572,LABS diario
2022-12-14,2022-12-29,15,Estabilidad,Regresión lineal,229.3,108.34839193201135,146.7,120.95160806798866,120.95160806798866,Prueba,160.37142857142857,LABS diario
2022-12-15,2022-12-30,15,Estabilidad,Regresión lineal,200.9,99.46686963599282,120.2,101.43313036400718,101.43313036400718,Prueba,146.55714285714288,LABS diario
2022-12-16,2022-12-31,15,Estabilidad,Regresión lineal,112.9,93.14310025616858,114.1,19.756899743831426,19.756899743831426,Prueba,132.5857142857143,LABS diario
2022-12-17,2023-01-01,15,Estabilidad,Regresión lineal,80.3,86.73974110816819,86.2,-6.439741108168192,6.439741108168192,Prueba,120.10000000000001,LABS diario
2022-12-18,2023-01-02,15,Estabilidad,Regresión lineal,78.9,84.37089428160074,74.2,-5.470894281600735,5.470894281600735,Prueba,110.15714285714286,LABS diario
2022-12-19,2023-01-03,15,Estabilidad,Regresión lineal,146.7,107.51343132676713,92.0,39.186568673232856,39.186568673232856,Prueba,107.39999999999999,LABS diario
2022-12-20,2023-01-04,15,Estabilidad,Regresión lineal,187.1,99.64060145649276,131.1,87.45939854350723,87.45939854350723,Prueba,109.21428571428571,LABS diario
2022-12-21,2023-01-05,15,Estabilidad,Regresión lineal,146.1,101.02289629210391,202.1,45.077103707896086,45.077103707896086,Prueba,117.12857142857142,LABS diario
2022-12-22,2023-01-06,15,Estabilidad,Regresión lineal,107.9,76.82717075385317,197.7,31.07282924614684,31.07282924614684,Prueba,128.2,LABS diario
2022-12-23,2023-01-07,15,Estabilidad,Regresión lineal,78.5,64.65780182240073,123.1,13.842198177599272,13.842198177599272,Prueba,129.4857142857143,LABS diario
2022-12-24,2023-01-08,15,Estabilidad,Regresión lineal,76.2,54.35685115666897,87.1,21.843148843331036,21.843148843331036,Prueba,129.61428571428573,LABS diario
2022-12-25,2023-01-09,15,Estabilidad,Regresión lineal,113.7,68.47726578503895,57.1,45.22273421496105,45.22273421496105,Prueba,127.17142857142858,LABS diario
2022-12-26,2023-01-10,15,Estabilidad,Regresión lineal,144.1,83.91137486300866,43.5,60.188625136991334,60.188625136991334,Prueba,120.24285714285715,LABS diario
2022-12-27,2023-01-11,15,Estabilidad,Regresión lineal,136.5,105.09185059441911,111.8,31.408149405580886,31.408149405580886,Prueba,117.48571428571428,LABS diario
2022-12-28,2023-01-12,15,Estabilidad,Regresión lineal,70.9,112.51292518837654,220.2,-41.612925188376536,41.612925188376536,Prueba,120.07142857142857,LABS diario
2022-12-29,2023-01-13,15,Estabilidad,Regresión lineal,95.7,97.91833413653453,229.3,-2.218334136534523,2.218334136534523,Prueba,124.58571428571429,LABS diario
2022-12-30,2023-01-14,15,Estabilidad,Regresión lineal,92.9,70.05047540682824,200.9,22.849524593171765,22.849524593171765,Prueba,135.7,LABS diario
2022-12-31,2023-01-15,15,Estabilidad,Regresión lineal,74.5,59.79204189014233,112.9,14.707958109857671,14.707958109857671,Prueba,139.3857142857143,LABS diario
2023-01-01,2023-01-16,15,Estabilidad,Regresión lineal,97.0,65.0324740121809,80.3,31.9675259878191,31.9675259878191,Prueba,142.7,LABS diario
2023-01-02,2023-01-17,15,Estabilidad,Regresión lineal,149.8,91.2111719470324,78.9,58.588828052967614,58.588828052967614,Prueba,147.75714285714284,LABS diario
2023-01-03,2023-01-18,15,Estabilidad,Regresión lineal,151.3,125.0433788700595,146.7,26.256621129940513,26.256621129940513,Prueba,152.74285714285716,LABS diario
2023-01-04,2023-01-19,15,Estabilidad,Regresión lineal,161.7,119.45543311972976,187.1,42.24456688027023,42.24456688027023,Prueba,148.0142857142857,LABS diario
2023-01-05,2023-01-20,15,Estabilidad,Regresión lineal,148.8,103.19553456018355,146.1,45.604465439816465,45.604465439816465,Prueba,136.12857142857143,LABS diario
2023-01-06,2023-01-21,15,Estabilidad,Regresión lineal,157.3,83.67160876502373,107.9,73.62839123497628,73.62839123497628,Prueba,122.84285714285714,LABS diario
2023-01-07,2023-01-22,15,Estabilidad,Regresión lineal,154.3,74.12633938711602,78.5,80.17366061288399,80.17366061288399,Prueba,117.92857142857143,LABS diario
2023-01-08,2023-01-23,15,Estabilidad,Regresión lineal,167.1,81.16414830419944,76.2,85.93585169580055,85.93585169580055,Prueba,117.34285714285714,LABS diario
2023-01-09,2023-01-24,15,Estabilidad,Regresión lineal,191.7,109.88060791246203,113.7,81.81939208753796,81.81939208753796,Prueba,122.31428571428572,LABS diario
2023-01-10,2023-01-25,15,Estabilidad,Regresión lineal,184.1,116.92305988241004,144.1,67.17694011758995,67.17694011758995,Prueba,121.94285714285714,LABS diario
2023-01-11,2023-01-26,15,Estabilidad,Regresión lineal,171.8,113.69125493490611,136.5,58.1087450650939,58.1087450650939,Prueba,114.71428571428571,LABS diario
2023-01-12,2023-01-27,15,Estabilidad,Regresión lineal,141.9,101.40370400670976,70.9,40.496295993290246,40.496295993290246,Prueba,103.97142857142856,LABS diario
2023-01-13,2023-01-28,15,Estabilidad,Regresión lineal,77.6,93.257615995195,95.7,-15.657615995195002,15.657615995195002,Prueba,102.22857142857143,LABS diario
2023-01-14,2023-01-29,15,Estabilidad,Regresión lineal,66.6,94.6324999615608,92.9,-28.032499961560802,28.032499961560802,Prueba,104.28571428571429,LABS diario
2023-01-15,2023-01-30,15,Estabilidad,Regresión lineal,78.9,93.01383709804956,74.5,-14.113837098049558,14.113837098049558,Prueba,104.04285714285713,LABS diario
2023-01-16,2023-01-31,15,Estabilidad,Regresión lineal,113.7,102.65346532464824,97.0,11.046534675351765,11.046534675351765,Prueba,101.65714285714284,LABS diario
2023-01-17,2023-02-01,15,Estabilidad,Regresión lineal,132.6,109.52886297039723,149.8,23.071137029602767,23.071137029602767,Prueba,102.47142857142858,LABS diario
2023-01-18,2023-02-02,15,Estabilidad,Regresión lineal,136.1,95.795307946499,151.3,40.304692053501,40.304692053501,Prueba,104.5857142857143,LABS diario
2023-01-19,2023-02-03,15,Estabilidad,Regresión lineal,122.7,59.83065250270164,161.7,62.869347497298364,62.869347497298364,Prueba,117.55714285714285,LABS diario
2023-01-20,2023-02-04,15,Estabilidad,Regresión lineal,78.7,64.80161992015607,148.8,13.898380079843932,13.898380079843932,Prueba,125.14285714285714,LABS diario
2023-01-21,2023-02-05,15,Estabilidad,Regresión lineal,62.9,62.01205879476695,157.3,0.887941205233048,0.887941205233048,Prueba,134.34285714285716,LABS diario
2023-01-22,2023-02-06,15,Estabilidad,Regresión lineal,75.4,74.22222740063552,154.3,1.1777725993644879,1.1777725993644879,Prueba,145.74285714285716,LABS diario
2023-01-23,2023-02-07,15,Estabilidad,Regresión lineal,112.1,99.95316799173646,167.1,12.14683200826353,12.14683200826353,Prueba,155.7571428571429,LABS diario
2023-01-24,2023-02-08,15,Estabilidad,Regresión lineal,126.0,100.2476170435471,191.7,25.752382956452905,25.752382956452905,Prueba,161.74285714285716,LABS diario
2023-01-25,2023-02-09,15,Estabilidad,Regresión lineal,149.0,95.02977265055549,184.1,53.970227349444514,53.970227349444514,Prueba,166.42857142857142,LABS diario
2023-01-26,2023-02-10,15,Estabilidad,Regresión lineal,165.6,96.1142869277335,171.8,69.48571307226649,69.48571307226649,Prueba,167.87142857142857,LABS diario
2023-01-27,2023-02-11,15,Estabilidad,Regresión lineal,131.5,74.13306748294623,141.9,57.36693251705377,57.36693251705377,Prueba,166.8857142857143,LABS diario
2023-01-28,2023-02-12,15,Estabilidad,Regresión lineal,117.8,68.5619921298175,77.6,49.2380078701825,49.2380078701825,Prueba,155.5,LABS diario
2023-01-29,2023-02-13,15,Estabilidad,Regresión lineal,113.2,67.12267814294046,66.6,46.077321857059545,46.077321857059545,Prueba,142.9714285714286,LABS diario
2023-01-30,2023-02-14,15,Estabilidad,Regresión lineal,134.5,91.7413253220605,78.9,42.758674677939496,42.758674677939496,Prueba,130.37142857142857,LABS diario
2023-01-31,2023-02-15,15,Estabilidad,Regresión lineal,147.8,105.0397891729092,113.7,42.760210827090816,42.760210827090816,Prueba,119.22857142857143,LABS diario
2023-02-01,2023-02-16,15,Estabilidad,Regresión lineal,119.9,102.11267045359708,132.6,17.78732954640293,17.78732954640293,Prueba,111.87142857142855,LABS diario
2023-02-02,2023-02-17,15,Estabilidad,Regresión lineal,69.4,89.2646862000432,136.1,-19.864686200043195,19.864686200043195,Prueba,106.77142857142857,LABS diario
2023-02-03,2023-02-18,15,Estabilidad,Regresión lineal,85.1,84.7493423601605,122.7,0.35065763983949694,0.35065763983949694,Prueba,104.02857142857144,LABS diario
2023-02-04,2023-02-19,15,Estabilidad,Regresión lineal,83.4,68.63530048648096,78.7,14.764699513519048,14.764699513519048,Prueba,104.18571428571428,LABS diario
2023-02-05,2023-02-20,15,Estabilidad,Regresión lineal,63.9,65.73909903651318,62.9,-1.8390990365131827,1.8390990365131827,Prueba,103.65714285714286,LABS diario
2023-02-06,2023-02-21,15,Estabilidad,Regresión lineal,99.1,83.8715336217501,75.4,15.228466378249891,15.228466378249891,Prueba,103.15714285714286,LABS diario
2023-02-07,2023-02-22,15,Estabilidad,Regresión lineal,160.1,100.53151022216726,112.1,59.56848977783274,59.56848977783274,Prueba,102.92857142857143,LABS diario
2023-02-08,2023-02-23,15,Estabilidad,Regresión lineal,176.7,102.85632030147633,126.0,73.84367969852366,73.84367969852366,Prueba,101.9857142857143,LABS diario
2023-02-09,2023-02-24,15,Estabilidad,Regresión lineal,150.3,89.35465506619761,149.0,60.9453449338024,60.9453449338024,Prueba,103.82857142857144,LABS diario
2023-02-10,2023-02-25,15,Estabilidad,Regresión lineal,99.3,74.36934317189026,165.6,24.930656828109733,24.930656828109733,Prueba,109.95714285714287,LABS diario
2023-02-11,2023-02-26,15,Estabilidad,Regresión lineal,89.7,63.023814310781816,131.5,26.676185689218187,26.676185689218187,Prueba,117.5,LABS diario
2023-02-12,2023-02-27,15,Estabilidad,Regresión lineal,132.1,64.36990379134924,117.8,67.73009620865075,67.73009620865075,Prueba,125.34285714285714,LABS diario
2023-02-13,2023-02-28,15,Estabilidad,Regresión lineal,185.6,97.06561921905059,113.2,88.5343807809494,88.5343807809494,Prueba,130.74285714285716,LABS diario
2023-02-14,2023-03-01,15,Estabilidad,Regresión lineal,170.1,93.39794276546755,134.5,76.70205723453245,76.70205723453245,Prueba,133.94285714285712,LABS diario
2023-02-15,2023-03-02,15,Estabilidad,Regresión lineal,132.0,116.86301189188865,147.8,15.136988108111353,15.136988108111353,Prueba,137.05714285714285,LABS diario
2023-02-16,2023-03-03,15,Estabilidad,Regresión lineal,86.6,98.26829596376413,119.9,-11.668295963764137,11.668295963764137,Prueba,132.9,LABS diario
2023-02-17,2023-03-04,15,Estabilidad,Regresión lineal,72.8,92.05647137517175,69.4,-19.256471375171756,19.256471375171756,Prueba,119.15714285714287,LABS diario
2023-02-18,2023-03-05,15,Estabilidad,Regresión lineal,57.3,98.58728747836608,85.1,-41.28728747836608,41.28728747836608,Prueba,112.52857142857144,LABS diario
2023-02-19,2023-03-06,15,Estabilidad,Regresión lineal,58.2,107.15794952101648,83.4,-48.957949521016474,48.957949521016474,Prueba,107.61428571428571,LABS diario
2023-02-20,2023-03-07,15,Estabilidad,Regresión lineal,68.0,106.884370087193,63.9,-38.884370087193005,38.884370087193005,Prueba,100.57142857142857,LABS diario
2023-02-21,2023-03-08,15,Estabilidad,Regresión lineal,99.4,119.80539029785314,99.1,-20.40539029785313,20.40539029785313,Prueba,95.5142857142857,LABS diario
2023-02-22,2023-03-09,15,Estabilidad,Regresión lineal,138.8,102.46827849883853,160.1,36.33172150116148,36.33172150116148,Prueba,97.27142857142857,LABS diario
2023-02-23,2023-03-10,15,Estabilidad,Regresión lineal,133.5,107.70143348078948,176.7,25.798566519210524,25.798566519210524,Prueba,105.38571428571429,LABS diario
2023-02-24,2023-03-11,15,Estabilidad,Regresión lineal,81.6,92.5139509909628,150.3,-10.913950990962803,10.913950990962803,Prueba,116.94285714285714,LABS diario
2023-02-25,2023-03-12,15,Estabilidad,Regresión lineal,71.0,85.1857316500074,99.3,-14.185731650007398,14.185731650007398,Prueba,118.97142857142858,LABS diario
2023-02-26,2023-03-13,15,Estabilidad,Regresión lineal,96.2,84.21210402365121,89.7,11.987895976348796,11.987895976348796,Prueba,119.87142857142858,LABS diario
2023-02-27,2023-03-14,15,Estabilidad,Regresión lineal,107.5,114.78119582455042,132.1,-7.281195824550423,7.281195824550423,Prueba,129.6142857142857,LABS diario
2023-02-28,2023-03-15,15,Estabilidad,Regresión lineal,94.5,113.41971080803977,185.6,-18.919710808039767,18.919710808039767,Prueba,141.9714285714286,LABS diario
2023-03-01,2023-03-16,15,Estabilidad,Regresión lineal,139.7,120.48354229461876,170.1,19.21645770538123,19.21645770538123,Prueba,143.4,LABS diario
2023-03-02,2023-03-17,15,Estabilidad,Regresión lineal,161.5,98.7906687191056,132.0,62.7093312808944,62.7093312808944,Prueba,137.0142857142857,LABS diario
2023-03-03,2023-03-18,15,Estabilidad,Regresión lineal,126.8,94.93680085326663,86.6,31.863199146733365,31.863199146733365,Prueba,127.91428571428571,LABS diario
2023-03-04,2023-03-19,15,Estabilidad,Regresión lineal,187.9,94.3311877316471,72.8,93.5688122683529,93.5688122683529,Prueba,124.12857142857142,LABS diario
2023-03-05,2023-03-20,15,Estabilidad,Regresión lineal,161.5,103.72971726180079,57.3,57.770282738199214,57.770282738199214,Prueba,119.5,LABS diario
2023-03-06,2023-03-21,15,Estabilidad,Regresión lineal,126.8,107.38580216198392,58.2,19.41419783801608,19.41419783801608,Prueba,108.94285714285715,LABS diario
2023-03-07,2023-03-22,15,Estabilidad,Regresión lineal,107.2,114.81041799747057,68.0,-7.610417997470563,7.610417997470563,Prueba,92.14285714285714,LABS diario
2023-03-08,2023-03-23,15,Estabilidad,Regresión lineal,88.1,121.25627419572837,99.4,-33.15627419572837,33.15627419572837,Prueba,82.04285714285713,LABS diario
2023-03-09,2023-03-24,15,Estabilidad,Regresión lineal,98.5,130.31330528018353,138.8,-31.813305280183528,31.813305280183528,Prueba,83.01428571428572,LABS diario
2023-03-10,2023-03-25,15,Estabilidad,Regresión lineal,84.0,111.0163120827236,133.5,-27.0163120827236,27.0163120827236,Prueba,89.71428571428571,LABS diario
2023-03-11,2023-03-26,15,Estabilidad,Regresión lineal,72.1,110.57707685284446,81.6,-38.47707685284446,38.47707685284446,Prueba,90.97142857142858,LABS diario
2023-03-12,2023-03-27,15,Estabilidad,Regresión lineal,75.2,119.15836819403127,71.0,-43.958368194031266,43.958368194031266,Prueba,92.92857142857143,LABS diario
2023-03-13,2023-03-28,15,Estabilidad,Regresión lineal,83.3,137.00804227045012,96.2,-53.70804227045012,53.70804227045012,Prueba,98.35714285714286,LABS diario
2023-03-14,2023-03-29,15,Estabilidad,Regresión lineal,93.6,138.66931253037086,107.5,-45.069312530370865,45.069312530370865,Prueba,104.0,LABS diario
2023-03-15,2023-03-30,15,Estabilidad,Regresión lineal,62.0,134.56667694017244,94.5,-72.56667694017244,72.56667694017244,Prueba,103.3,LABS diario
2023-03-16,2023-03-31,15,Estabilidad,Regresión lineal,66.0,137.7542929884117,139.7,-71.75429298841169,71.75429298841169,Prueba,103.42857142857143,LABS diario
2022-09-01,2022-10-01,30,Operativo,Random Forest A,189.2,103.62897952380948,133.7,85.57102047619051,85.57102047619051,Prueba,123.65714285714284,LABS diario
2022-09-02,2022-10-02,30,Operativo,Random Forest A,166.4,116.54631523809519,136.8,49.853684761904816,49.853684761904816,Prueba,126.74285714285715,LABS diario
2022-09-03,2022-10-03,30,Operativo,Random Forest A,149.6,102.86634412698413,119.4,46.73365587301586,46.73365587301586,Prueba,126.07142857142857,LABS diario
2022-09-04,2022-10-04,30,Operativo,Random Forest A,154.7,121.85797920634921,74.3,32.842020793650775,32.842020793650775,Prueba,119.41428571428573,LABS diario
2022-09-05,2022-10-05,30,Operativo,Random Forest A,146.0,112.5247666666667,57.1,33.47523333333331,33.47523333333331,Prueba,109.87142857142855,LABS diario
2022-09-06,2022-10-06,30,Operativo,Random Forest A,148.8,116.96768793650796,83.9,31.832312063492054,31.832312063492054,Prueba,104.25714285714287,LABS diario
2022-09-07,2022-10-07,30,Operativo,Random Forest A,140.8,114.75682587301597,121.0,26.04317412698404,26.04317412698404,Prueba,103.74285714285715,LABS diario
2022-09-08,2022-10-08,30,Operativo,Random Forest A,125.3,113.75857523809529,107.9,11.541424761904707,11.541424761904707,Prueba,100.05714285714285,LABS diario
2022-09-09,2022-10-09,30,Operativo,Random Forest A,67.4,105.45132460317457,88.1,-38.051324603174564,38.051324603174564,Prueba,93.10000000000001,LABS diario
2022-09-10,2022-10-10,30,Operativo,Random Forest A,104.8,101.24069063492065,76.5,3.5593093650793435,3.5593093650793435,Prueba,86.97142857142858,LABS diario
2022-09-11,2022-10-11,30,Operativo,Random Forest A,109.3,95.20638718614717,66.9,14.093612813852829,14.093612813852829,Prueba,85.91428571428571,LABS diario
2022-09-12,2022-10-12,30,Operativo,Random Forest A,110.4,103.57788888888881,91.9,6.822111111111198,6.822111111111198,Prueba,90.88571428571429,LABS diario
2022-09-13,2022-10-13,30,Operativo,Random Forest A,131.9,106.47740380952382,97.8,25.422596190476185,25.422596190476185,Prueba,92.87142857142858,LABS diario
2022-09-14,2022-10-14,30,Operativo,Random Forest A,151.0,104.14643873015872,109.5,46.85356126984128,46.85356126984128,Prueba,91.22857142857143,LABS diario
2022-09-15,2022-10-15,30,Operativo,Random Forest A,137.3,101.83470190476187,116.5,35.46529809523814,35.46529809523814,Prueba,92.45714285714287,LABS diario
2022-09-16,2022-10-16,30,Operativo,Random Forest A,149.3,101.16638333333339,120.1,48.133616666666626,48.133616666666626,Prueba,97.02857142857142,LABS diario
2022-09-17,2022-10-17,30,Operativo,Random Forest A,142.6,102.20795476190484,131.6,40.39204523809515,40.39204523809515,Prueba,104.89999999999999,LABS diario
2022-09-18,2022-10-18,30,Operativo,Random Forest A,165.8,111.36074380952381,123.1,54.4392561904762,54.4392561904762,Prueba,112.92857142857143,LABS diario
2022-09-19,2022-10-19,30,Operativo,Random Forest A,166.0,127.31075523809527,124.7,38.68924476190473,38.68924476190473,Prueba,117.61428571428571,LABS diario
2022-09-20,2022-10-20,30,Operativo,Random Forest A,171.3,121.0431880952381,138.2,50.25681190476192,50.25681190476192,Prueba,123.38571428571427,LABS diario
2022-09-21,2022-10-21,30,Operativo,Random Forest A,170.0,112.35056571428574,142.6,57.649434285714264,57.649434285714264,Prueba,128.1142857142857,LABS diario
2022-09-22,2022-10-22,30,Operativo,Random Forest A,116.4,113.9142128571428,149.5,2.4857871428572054,2.4857871428572054,Prueba,132.82857142857142,LABS diario
2022-09-23,2022-10-23,30,Operativo,Random Forest A,89.1,110.65814380952374,153.8,-21.55814380952374,21.55814380952374,Prueba,137.64285714285714,LABS diario
2022-09-24,2022-10-24,30,Operativo,Random Forest A,81.8,101.78432142857145,148.2,-19.984321428571448,19.984321428571448,Prueba,140.0142857142857,LABS diario
2022-09-25,2022-10-25,30,Operativo,Random Forest A,48.0,111.7142904761905,137.1,-63.7142904761905,63.7142904761905,Prueba,142.0142857142857,LABS diario
2022-09-26,2022-10-26,30,Operativo,Random Forest A,35.2,109.9539280952381,141.1,-74.7539280952381,74.7539280952381,Prueba,144.35714285714286,LABS diario
2022-09-27,2022-10-27,30,Operativo,Random Forest A,62.9,110.26002238095234,141.6,-47.36002238095234,47.36002238095234,Prueba,144.84285714285713,LABS diario
2022-09-28,2022-10-28,30,Operativo,Random Forest A,92.2,106.61733428571425,141.7,-14.417334285714247,14.417334285714247,Prueba,144.71428571428572,LABS diario
2022-09-29,2022-10-29,30,Operativo,Random Forest A,78.5,99.91200952380954,143.5,-21.412009523809544,21.412009523809544,Prueba,143.85714285714286,LABS diario
2022-09-30,2022-10-30,30,Operativo,Random Forest A,69.2,99.36216285714288,157.4,-30.162162857142874,30.162162857142874,Prueba,144.37142857142857,LABS diario
2022-10-01,2022-10-31,30,Operativo,Random Forest A,84.0,90.96870285714283,189.2,-6.96870285714283,6.96870285714283,Prueba,150.22857142857143,LABS diario
2022-10-02,2022-11-01,30,Operativo,Random Forest A,108.2,101.0164304761905,166.4,7.18356952380951,7.18356952380951,Prueba,154.41428571428574,LABS diario
2022-10-03,2022-11-02,30,Operativo,Random Forest A,134.1,96.50847809523806,149.6,37.59152190476193,37.59152190476193,Prueba,155.62857142857143,LABS diario
2022-10-04,2022-11-03,30,Operativo,Random Forest A,148.5,87.58637666666664,154.7,60.91362333333336,60.91362333333336,Prueba,157.5,LABS diario
2022-10-05,2022-11-04,30,Operativo,Random Forest A,141.1,84.74369285714285,146.0,56.35630714285715,56.35630714285715,Prueba,158.1142857142857,LABS diario
2022-10-06,2022-11-05,30,Operativo,Random Forest A,105.1,87.99280952380953,148.8,17.107190476190468,17.107190476190468,Prueba,158.87142857142857,LABS diario
2022-10-07,2022-11-06,30,Operativo,Random Forest A,3.8,89.09748333333337,140.8,-85.29748333333337,85.29748333333337,Prueba,156.5,LABS diario
2022-10-08,2022-11-07,30,Operativo,Random Forest A,92.8,85.11748,125.3,7.682519999999997,7.682519999999997,Prueba,147.3714285714286,LABS diario
2022-10-09,2022-11-08,30,Operativo,Random Forest A,134.0,94.37890047619047,67.4,39.621099523809534,39.621099523809534,Prueba,133.22857142857143,LABS diario
